date,open,high,close,low,vol,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2012-07-05,12.590,13.000,12.820,12.500,113906.18,0.23,12.858,12.483,11.716,130417.27,146084.87,122907.50,8.88
2012-07-06,13.300,13.980,13.360,13.000,216206.22,4.21,12.960,12.701,11.910,147358.10,155981.35,132863.92,16.86
2012-07-09,13.000,13.000,12.110,12.020,136468.36,-9.36,12.758,12.787,12.039,147270.73,160481.12,138469.03,10.64
2012-07-10,11.900,13.320,13.320,11.780,129328.69,9.99,12.880,12.881,12.226,143209.45,158564.03,143237.86,10.09
2012-07-11,13.400,13.430,12.740,12.330,160106.30,-4.35,12.870,12.870,12.370,151203.15,148636.82,149773.22,12.49
2012-07-12,12.500,13.470,13.060,12.500,125126.77,2.51,12.918,12.888,12.481,153447.27,141932.27,150673.12,9.76
2012-07-13,13.020,13.250,12.810,12.650,79546.54,-1.91,12.808,12.884,12.524,126115.33,136736.72,143658.22,6.20
2012-07-16,13.110,13.720,12.960,12.910,143630.88,1.17,12.978,12.868,12.552,127547.84,137409.28,137827.34,11.20
2012-07-17,12.500,13.450,13.380,12.020,102662.06,3.24,12.990,12.935,12.617,122214.51,132711.98,136375.05,8.01
2012-07-18,13.210,14.250,13.780,13.130,175320.73,2.99,13.198,13.034,12.705,125257.40,138230.27,140327.86,13.67
2012-07-19,13.600,14.120,13.980,13.400,129230.29,1.45,13.382,13.150,12.817,126078.10,139762.68,142923.78,10.08
2012-07-20,13.750,13.880,13.510,13.460,78222.32,-3.36,13.522,13.165,12.933,125813.26,125964.29,140972.82,6.10
2012-07-23,13.310,13.310,12.970,12.600,65168.86,-4.00,13.524,13.251,13.019,110120.85,118834.34,139657.73,5.08
2012-07-24,12.810,13.360,12.970,12.700,63007.73,0.00,13.442,13.216,13.049,102189.99,112202.25,135383.14,4.91
2012-07-25,12.810,12.950,12.580,12.560,53280.64,-3.01,13.202,13.200,13.035,77781.97,101519.68,125078.25,4.16
2012-07-26,12.550,12.920,12.200,12.130,59336.02,-3.02,12.846,13.114,13.001,63803.11,94940.61,118436.44,4.63
2012-07-27,12.190,12.360,12.300,11.960,48096.68,0.82,12.604,13.063,12.974,57777.99,91795.62,114266.17,3.75
2012-07-30,12.330,12.340,11.070,11.070,111938.03,-10.00,12.224,12.874,12.871,67131.82,88626.34,113017.81,8.73
2012-07-31,10.300,10.650,10.360,10.030,71954.85,-6.41,11.702,12.572,12.754,68921.24,85555.62,109133.80,5.61
2012-08-01,10.350,10.580,10.430,10.250,57577.77,0.68,11.272,12.237,12.636,69780.67,73781.32,106005.80,4.49
2012-08-02,10.360,10.360,9.610,9.450,116891.54,-7.86,10.754,11.800,12.475,81291.77,72547.44,106155.06,9.12
2012-08-03,9.610,9.990,9.890,9.460,86345.48,2.91,10.272,11.438,12.302,88941.53,73359.76,99662.03,6.73
2012-08-06,9.780,10.250,10.190,9.700,86902.55,3.03,10.096,11.160,12.206,83934.44,75533.13,97183.74,6.78
2012-08-07,10.140,11.150,10.750,10.120,121730.40,5.50,10.174,10.938,12.077,93889.55,81405.40,96803.82,9.49
2012-08-08,10.680,11.100,10.700,10.520,80873.91,-0.47,10.228,10.750,11.975,98548.78,84164.72,92842.20,6.31
2012-08-09,10.700,11.000,10.870,10.600,83831.10,1.59,10.480,10.617,11.866,91936.69,86614.23,90777.42,6.54
2012-08-10,10.790,10.940,10.640,10.600,49149.32,-2.12,10.630,10.451,11.757,84497.46,86719.50,89257.56,3.83
2012-08-13,10.620,10.620,10.000,10.000,63566.38,-6.01,10.592,10.344,11.609,79830.22,81882.33,85254.33,4.96
2012-08-14,9.940,10.250,10.240,9.500,61528.42,2.40,10.490,10.332,11.452,67789.83,80839.69,83197.65,4.80
2012-08-15,10.200,10.200,9.880,9.840,35550.75,-3.52,10.326,10.277,11.257,58725.19,78636.99,76209.15,2.77
2012-08-16,9.800,10.050,9.830,9.730,19738.25,-0.51,10.118,10.299,11.050,45906.62,68921.66,70734.55,1.54
2012-08-17,9.850,9.950,9.720,9.570,23131.92,-1.12,9.934,10.282,10.860,40703.14,62600.30,67980.03,1.80
2012-08-20,9.600,9.710,9.600,9.350,32894.18,-1.24,9.854,10.223,10.692,34568.70,57199.46,66366.30,2.57
2012-08-21,9.860,10.560,10.560,9.860,110095.84,10.00,9.918,10.204,10.571,44282.19,56036.01,68720.70,8.59
2012-08-22,10.700,11.280,10.930,10.510,152882.05,3.50,10.128,10.227,10.489,67748.45,63236.82,73700.77,11.92
2012-08-23,10.760,10.770,10.560,10.410,84970.87,-3.38,10.274,10.196,10.407,80794.97,63350.80,74982.51,6.63
2012-08-24,10.420,10.430,9.900,9.820,68900.21,-6.25,10.310,10.122,10.287,89948.63,65325.89,76022.69,5.37
2012-08-27,9.750,10.190,9.970,9.700,53330.63,0.71,10.384,10.119,10.232,94035.92,64302.31,73092.32,4.16
2012-08-28,9.930,10.150,9.940,9.710,35953.49,-0.30,10.260,10.089,10.211,79207.45,61744.82,71292.25,2.80
2012-08-29,9.850,10.020,9.620,9.600,36934.91,-3.22,9.998,10.063,10.170,56018.02,61883.24,70260.11,2.88
2012-08-30,9.570,9.690,9.210,9.030,40271.24,-4.26,9.728,10.001,10.150,47078.10,63936.53,66429.10,3.14
2012-08-31,9.220,9.350,9.290,9.090,25469.32,0.87,9.606,9.958,10.120,38391.92,64170.27,63385.29,1.99
2012-09-03,9.150,9.580,9.510,9.150,35405.49,2.37,9.514,9.949,10.086,34806.89,64421.40,60810.43,2.76
2012-09-04,9.430,9.770,9.440,9.430,35164.86,-0.74,9.414,9.837,10.021,34649.16,56928.31,56482.16,2.74
2012-09-05,9.380,9.550,9.520,9.330,21568.62,0.85,9.394,9.696,9.962,31575.91,43796.96,53516.89,1.68
2012-09-06,9.490,9.660,9.570,9.460,26209.81,0.53,9.466,9.597,9.897,28763.62,37920.86,50635.83,2.04
2012-09-07,9.590,10.160,9.950,9.590,64660.20,3.97,9.598,9.602,9.862,36601.80,37496.86,51411.37,5.04
2012-09-10,9.950,10.240,10.130,9.830,52997.58,1.81,9.722,9.618,9.869,40120.21,37463.55,50882.93,4.13
2012-09-11,10.110,10.110,9.900,9.800,38414.36,-2.27,9.814,9.614,9.852,40770.11,37709.64,49727.23,3.00
2012-09-12,9.960,10.070,9.980,9.830,31107.57,0.81,9.906,9.650,9.857,42677.90,37126.91,49505.07,2.43
2012-09-13,10.030,10.120,9.850,9.850,38418.36,-1.30,9.962,9.714,9.858,45119.61,36941.62,50439.08,3.00
2012-09-14,9.960,10.030,9.660,9.500,36039.36,-1.93,9.904,9.751,9.855,39395.45,37998.62,51084.45,2.81
2012-09-17,9.660,9.720,9.320,9.320,26702.00,-3.52,9.742,9.732,9.841,34136.33,37128.27,50774.84,2.08
2012-09-18,9.240,9.400,9.300,9.070,14470.56,-0.21,9.622,9.718,9.778,29347.57,35058.84,45993.57,1.13
2012-09-19,9.270,9.390,9.390,9.270,12035.73,0.97,9.504,9.705,9.701,25533.20,34105.55,38951.26,0.94
2012-09-20,9.390,9.390,8.960,8.910,20002.83,-4.58,9.326,9.644,9.621,21850.10,33484.86,35702.86,1.56
2012-09-21,8.900,9.050,8.770,8.700,15270.23,-2.12,9.148,9.526,9.564,17696.27,28545.86,33021.36,1.19
2012-09-24,8.550,8.730,8.690,8.300,20107.32,-0.91,9.022,9.382,9.500,16377.33,25256.83,31360.19,1.57
2012-09-25,8.690,9.340,8.890,8.560,33429.59,2.30,8.940,9.281,9.448,20169.14,24758.36,31234.00,2.61
2012-09-26,8.820,8.900,8.470,8.380,22057.81,-4.72,8.756,9.130,9.390,22173.56,23853.38,30490.14,1.72
2012-09-27,8.390,8.700,8.610,8.390,23905.35,1.65,8.686,9.006,9.360,22954.06,22402.08,29671.85,1.86
2012-09-28,8.610,8.810,8.780,8.550,18751.75,1.97,8.688,8.918,9.335,23650.36,20673.32,29335.97,1.46
2012-10-08,8.850,8.920,8.750,8.700,14961.79,-0.34,8.700,8.861,9.297,22621.26,19499.30,28313.78,1.17
2012-10-09,8.750,9.070,9.000,8.750,24632.26,2.86,8.722,8.831,9.275,20861.79,20515.47,27787.15,1.92
2012-10-10,9.000,9.110,9.110,8.900,24810.30,1.22,8.850,8.803,9.254,21412.29,21792.92,27949.24,1.93
2012-10-11,9.100,9.100,8.900,8.890,22166.02,-2.31,8.908,8.797,9.221,21064.42,22009.24,27747.05,1.73
2012-10-12,8.960,9.000,8.880,8.710,15402.75,-0.23,8.928,8.808,9.167,20394.62,22022.49,25284.18,1.20
2012-10-15,9.070,9.260,9.100,9.000,34519.07,2.48,8.998,8.849,9.116,24306.08,23463.67,24360.25,2.69
2012-10-16,9.120,9.700,9.480,9.120,87006.75,4.18,9.094,8.908,9.095,36780.98,28821.39,26789.87,6.79
2012-10-17,9.350,9.450,9.250,9.150,45105.41,-2.43,9.122,8.986,9.058,40840.00,31126.14,27489.76,3.52
2012-10-18,9.250,9.680,9.440,9.170,52882.85,2.05,9.230,9.069,9.038,46983.37,34023.90,28212.99,4.12
2012-10-19,9.380,9.590,9.350,9.320,32740.69,-0.95,9.324,9.126,9.022,50450.95,35422.79,28048.05,2.55
2012-10-22,9.260,9.470,9.450,9.130,33285.79,1.07,9.394,9.196,9.029,50204.30,37255.19,28377.24,2.60
2012-10-23,9.400,9.790,9.430,9.380,56103.60,-0.21,9.384,9.239,9.035,44023.67,40402.32,30458.89,4.38
2012-10-24,9.320,9.540,9.320,9.290,29231.55,-1.17,9.398,9.260,9.032,40848.90,40844.45,31318.69,2.28
2012-10-25,9.340,9.430,9.170,9.150,29288.42,-1.61,9.344,9.287,9.042,36130.01,41556.69,31782.97,2.28
2012-10-26,9.200,9.260,8.910,8.780,28942.23,-2.83,9.256,9.290,9.049,35370.32,42910.64,32466.57,2.26
2012-10-29,8.800,8.900,8.790,8.610,14728.94,-1.35,9.124,9.259,9.054,31658.95,40931.62,32197.65,1.15
2012-10-30,8.710,8.980,8.910,8.710,13841.51,1.36,9.020,9.202,9.055,23206.53,33615.10,31218.24,1.08
2012-10-31,8.860,8.970,8.870,8.780,10747.20,-0.45,8.930,9.164,9.075,19509.66,30179.28,30652.71,0.84
2012-11-01,8.920,9.700,9.440,8.860,69114.07,6.43,8.984,9.164,9.117,27474.79,31802.40,32913.15,5.39
2012-11-02,9.430,10.380,10.350,9.250,166146.73,9.64,9.272,9.264,9.195,54915.69,45143.00,40282.90,12.96
2012-11-05,10.090,10.350,9.970,9.820,117882.06,-3.67,9.508,9.316,9.256,75546.31,53602.63,45428.91,9.19
2012-11-06,9.780,9.860,9.760,9.530,60262.86,-2.11,9.678,9.349,9.294,84830.58,54018.56,47210.44,4.70
2012-11-07,9.700,9.780,9.680,9.560,38343.92,-0.82,9.840,9.385,9.323,90349.93,54929.79,47887.12,2.99
2012-11-08,9.530,10.200,9.550,9.400,83319.62,-1.34,9.862,9.423,9.355,93191.04,60332.91,50944.80,6.50
2012-11-09,9.530,9.680,9.550,9.380,39925.62,0.00,9.702,9.487,9.389,67946.82,61431.25,52170.94,3.11
2012-11-12,9.550,9.990,9.960,9.510,60668.45,4.29,9.700,9.604,9.432,56504.09,66025.20,53478.41,4.73
2012-11-13,9.860,9.960,9.110,9.010,57834.54,-8.53,9.570,9.624,9.413,56018.43,70424.51,52019.80,4.51
2012-11-14,9.000,9.140,9.040,8.780,40870.42,-0.77,9.442,9.641,9.403,56523.73,73436.83,51808.05,3.19
2012-11-15,8.930,9.200,8.850,8.830,26556.42,-2.10,9.302,9.582,9.373,45171.09,69181.06,50491.73,2.07
2012-11-16,8.680,8.950,8.880,8.660,18992.27,0.34,9.168,9.435,9.350,40984.42,54465.62,49804.31,1.48
2012-11-19,8.840,9.090,8.970,8.720,18266.04,1.01,8.970,9.335,9.326,32503.94,44504.02,49053.32,1.42
2012-11-20,9.060,9.150,8.950,8.920,17799.98,-0.22,8.938,9.254,9.302,24497.03,40257.73,47138.14,1.39
2012-11-21,8.950,9.200,9.170,8.800,25213.24,2.46,8.964,9.203,9.294,21365.59,38944.66,46937.23,1.97
2012-11-22,9.100,9.100,8.890,8.830,21683.57,-3.05,8.972,9.137,9.280,20391.02,32781.06,46556.98,1.69
2012-11-23,8.880,9.020,8.830,8.820,14286.64,-0.68,8.962,9.065,9.276,19449.89,30217.16,45824.20,1.11
2012-11-26,8.840,8.880,8.600,8.560,23505.08,-2.60,8.888,8.929,9.267,20497.70,26500.82,46263.01,1.83
2012-11-27,8.580,8.580,8.270,8.260,22581.47,-3.84,8.752,8.845,9.235,21454.00,22975.51,46700.01,1.76
2012-11-28,8.160,8.260,7.800,7.730,22138.55,-5.68,8.478,8.721,9.181,20839.06,21102.33,47269.58,1.73
2012-11-29,7.750,7.950,7.690,7.660,13153.47,-1.41,8.238,8.605,9.094,19133.04,19762.03,44471.55,1.03
2012-11-30,7.750,8.460,8.410,7.680,75427.36,9.36,8.154,8.558,8.997,31361.19,25405.54,39935.58,5.88
2012-12-03,8.140,8.440,8.080,8.070,53420.75,-3.92,8.050,8.469,8.902,37344.32,28921.01,36712.51,4.17
2012-12-04,8.010,8.170,8.130,7.710,34826.53,0.62,8.022,8.387,8.821,39793.33,30623.67,35440.70,2.72
2012-12-05,8.060,8.940,8.770,7.700,73882.73,7.87,8.216,8.347,8.775,50142.17,35490.62,37217.64,5.76
2012-12-06,8.610,8.820,8.630,8.550,52807.23,-1.60,8.404,8.321,8.729,58072.92,38602.98,35692.02,4.12
2012-12-07,8.680,8.800,8.760,8.570,48454.57,1.51,8.474,8.314,8.690,52678.36,42019.77,36118.47,3.78
2012-12-10,8.760,9.270,9.040,8.680,58112.08,3.20,8.666,8.358,8.644,53616.63,45480.47,35990.65,4.53
2012-12-11,9.020,9.160,8.870,8.810,45453.01,-1.88,8.814,8.418,8.632,55741.92,47767.63,35371.57,3.54
2012-12-12,8.860,8.970,8.850,8.670,34803.39,-0.23,8.830,8.523,8.622,47926.06,49034.11,35068.22,2.71
2012-12-13,8.830,9.240,8.800,8.700,44425.44,-0.56,8.864,8.634,8.620,46249.70,52161.31,35961.67,3.46
2012-12-14,8.780,9.370,9.200,8.760,69745.33,4.54,8.952,8.713,8.636,50507.85,51593.11,38499.32,5.44
2012-12-17,9.280,10.080,9.410,9.210,83505.75,2.28,9.026,8.846,8.658,55586.58,54601.61,41761.31,6.51
2012-12-18,9.300,9.550,9.230,9.110,54749.51,-1.91,9.098,8.956,8.672,57445.88,56593.90,43608.79,4.27
2012-12-19,9.100,9.360,9.250,9.070,37594.05,0.22,9.178,9.004,8.676,58004.02,52965.04,44227.83,2.93
2012-12-20,9.390,9.440,9.280,9.150,40404.91,0.32,9.274,9.069,8.695,57199.91,51724.80,45163.89,3.15
2012-12-21,9.350,9.350,9.100,9.060,37799.17,-1.94,9.254,9.103,8.709,50810.68,50659.26,46339.52,2.95
2012-12-24,9.120,9.180,9.080,9.020,21954.88,-0.22,9.188,9.107,8.733,38500.50,47043.54,46262.01,1.71
2012-12-25,9.050,9.860,9.540,9.000,83845.09,5.07,9.250,9.174,8.796,44319.62,50882.75,49325.19,6.54
2012-12-26,9.450,9.860,9.600,9.430,74558.52,0.63,9.320,9.249,8.886,51712.51,54858.27,51946.19,5.81
2012-12-27,9.610,9.690,9.370,9.360,41340.37,-2.40,9.338,9.306,8.970,51899.61,54549.76,53355.53,3.22
2012-12-28,9.360,9.750,9.730,9.350,70768.03,3.84,9.464,9.359,9.036,58493.38,54652.03,53122.57,5.52
2012-12-31,9.810,10.690,10.280,9.810,118360.90,5.65,9.704,9.446,9.146,77774.58,58137.54,56369.57,9.23
2013-01-04,10.300,10.600,10.350,10.070,87372.73,0.68,9.866,9.558,9.257,78480.11,61399.87,58996.88,6.81
2013-01-07,10.250,10.300,10.220,10.110,48290.15,-1.26,9.990,9.655,9.330,73226.44,62469.48,57717.26,3.77
2013-01-08,10.190,10.420,10.240,10.080,50556.50,0.20,10.164,9.751,9.410,75069.66,63484.63,57604.72,3.94
2013-01-09,10.200,10.350,10.080,9.950,44511.42,-1.56,10.234,9.849,9.476,69818.34,64155.86,57407.56,3.47
2013-01-10,10.120,10.400,10.200,10.020,50128.97,1.19,10.218,9.961,9.534,56171.95,66973.27,57008.41,3.91
2013-01-11,10.200,10.200,9.670,9.630,53484.62,-5.20,10.082,9.974,9.574,49394.33,63937.22,57409.99,4.17
2013-01-14,9.670,10.050,9.990,9.580,47256.88,3.31,10.036,10.013,9.631,49187.68,61207.06,58032.66,3.69
2013-01-15,10.000,10.220,10.100,9.900,54930.82,1.10,10.008,10.086,9.696,50062.54,62566.10,58557.93,4.28
2013-01-16,10.020,10.040,9.840,9.720,46252.13,-2.57,9.960,10.097,9.728,50410.68,60114.51,57383.27,3.61
2013-01-17,9.810,10.100,9.890,9.700,44138.26,0.51,9.898,10.058,9.752,49212.54,52692.25,55414.90,3.44
2013-01-18,9.860,10.300,10.290,9.830,72818.68,4.04,10.022,10.052,9.805,53079.35,51236.84,56318.35,5.68
2013-01-21,10.350,10.800,10.290,10.230,76176.46,0.00,10.082,10.059,9.857,58863.27,54025.47,58247.47,5.94
2013-01-22,10.250,10.250,10.010,9.910,47241.67,-2.72,10.064,10.036,9.894,57325.44,53693.99,58589.31,3.68
2013-01-23,9.910,10.260,10.090,9.870,40907.06,0.80,10.114,10.037,9.943,56256.43,53333.56,58744.71,3.19
2013-01-24,10.150,10.240,9.700,9.620,50289.57,-3.87,10.076,9.987,9.974,57486.69,53349.62,60161.44,3.92
2013-01-25,9.750,9.760,9.500,9.450,25295.15,-2.06,9.918,9.970,9.972,47981.98,50530.67,57233.94,1.97
2013-01-28,9.460,9.840,9.800,9.460,24797.73,3.16,9.820,9.951,9.982,37706.24,48284.75,54745.91,1.93
2013-01-29,9.800,9.970,9.780,9.760,29442.72,-0.20,9.774,9.919,10.003,34146.45,45735.94,54151.02,2.30
2013-01-30,9.790,9.960,9.960,9.730,32342.51,1.84,9.748,9.931,10.014,32433.54,44344.98,52229.75,2.52
2013-01-31,9.940,9.940,9.450,8.960,48113.55,-5.12,9.698,9.887,9.973,31998.33,44742.51,48717.38,3.75
2013-02-01,9.450,9.560,9.500,9.400,23450.59,0.53,9.698,9.808,9.930,31629.42,39805.70,45521.27,1.83
2013-02-04,9.500,9.540,9.260,9.220,28909.48,-2.53,9.590,9.705,9.882,32451.77,35079.00,44552.24,2.25
2013-02-05,9.260,9.690,9.570,9.170,35049.06,3.35,9.548,9.661,9.849,33573.04,33859.74,43776.87,2.73
2013-02-06,9.560,9.560,9.460,9.440,18168.44,-1.15,9.448,9.598,9.818,30738.22,31585.88,42459.72,1.42
2013-02-07,9.430,9.490,9.420,9.380,15591.39,-0.42,9.442,9.570,9.779,24233.79,28116.06,40732.84,1.22
2013-02-08,9.450,9.570,9.520,9.380,17809.13,1.06,9.446,9.572,9.771,23105.50,27367.46,38949.06,1.39
2013-02-18,9.520,9.660,9.630,9.500,29321.93,1.16,9.520,9.555,9.753,23187.99,27819.88,38052.32,2.29
2013-02-19,9.580,9.620,9.340,9.290,26427.97,-3.01,9.474,9.511,9.715,21463.77,27518.41,36627.17,2.06
2013-02-20,9.370,9.410,9.390,9.150,21810.14,0.54,9.460,9.454,9.693,22192.11,26465.17,35405.07,1.70
2013-02-21,9.250,9.250,8.940,8.900,31951.12,-4.79,9.364,9.403,9.645,25464.06,24848.93,34795.72,2.49
2013-02-22,8.890,9.060,8.930,8.890,17470.38,-0.11,9.246,9.346,9.577,25396.31,24250.90,32028.30,1.36
2013-02-25,9.090,9.190,9.030,8.930,14507.29,1.12,9.126,9.323,9.514,22433.38,22810.69,28944.84,1.13
2013-02-26,8.850,8.950,8.740,8.730,22560.85,-3.21,9.006,9.240,9.451,21659.96,21561.86,27710.80,1.76
2013-02-27,8.740,8.890,8.820,8.740,14697.46,0.92,8.892,9.176,9.387,20237.42,21214.77,26400.32,1.15
2013-02-28,8.900,9.200,9.090,8.870,29257.56,3.06,8.922,9.143,9.357,19698.71,22581.38,25348.72,2.28
2013-03-01,9.150,9.150,9.080,8.960,18475.80,-0.11,8.952,9.099,9.336,19899.79,22648.05,25007.75,1.44
2013-03-04,8.800,8.800,8.170,8.170,47021.46,-10.02,8.780,8.953,9.254,26402.63,24418.00,26118.94,3.67
2013-03-05,7.990,8.230,8.210,7.990,23750.39,0.49,8.674,8.840,9.176,26640.53,24150.25,25834.33,1.85
2013-03-06,8.240,8.300,8.290,8.160,23126.78,0.97,8.568,8.730,9.092,28326.40,24281.91,25373.54,1.80
2013-03-07,8.320,8.430,8.340,8.210,23475.03,0.60,8.418,8.670,9.037,27169.89,23434.30,24141.61,1.83
2013-03-08,8.380,8.380,8.230,8.200,15716.00,-1.32,8.248,8.600,8.973,26617.93,23258.86,23754.88,1.23
2013-03-11,8.210,8.340,8.290,8.150,11120.34,0.73,8.272,8.526,8.925,19437.71,22920.17,22865.43,0.87
2013-03-12,8.290,8.390,8.130,8.090,19868.35,-1.93,8.256,8.465,8.853,18661.30,22650.92,22106.39,1.55
2013-03-13,8.160,8.180,8.140,8.050,10156.64,0.12,8.226,8.397,8.787,16067.27,22196.84,21705.80,0.79
2013-03-14,8.140,8.370,8.270,8.120,16902.87,1.60,8.212,8.315,8.729,14752.84,20961.37,21771.37,1.32
2013-03-15,8.270,8.310,8.200,8.050,19009.01,-0.85,8.206,8.227,8.663,15411.44,21014.69,21831.37,1.48
2013-03-18,8.200,8.300,8.210,8.160,11322.49,0.12,8.190,8.231,8.592,15451.87,17444.79,20931.40,0.88
2013-03-19,8.260,8.550,8.550,8.200,37221.73,4.14,8.274,8.265,8.553,18922.55,18791.92,21471.08,2.90
2013-03-20,8.510,8.630,8.600,8.350,51438.73,0.58,8.366,8.296,8.513,27178.97,21623.12,22952.51,4.01
2013-03-21,8.590,8.590,8.450,8.420,33119.41,-1.74,8.402,8.307,8.489,30422.27,22587.56,23010.93,2.58
2013-03-22,8.420,9.150,9.020,8.400,103367.13,6.75,8.566,8.386,8.493,47293.90,31352.67,27305.77,8.06
2013-03-25,8.900,9.140,8.950,8.800,64153.47,-0.78,8.714,8.452,8.489,57860.09,36655.98,29788.08,5.00
2013-03-26,8.830,8.950,8.830,8.750,29073.07,-1.34,8.770,8.522,8.494,56230.36,37576.46,30113.69,2.27
2013-03-27,8.730,8.900,8.760,8.660,25870.70,-0.79,8.802,8.584,8.491,51116.76,39147.86,30672.35,2.02
2013-03-28,8.680,8.680,8.340,8.300,24153.70,-4.79,8.780,8.591,8.453,49323.61,39872.94,30417.16,1.88
2013-03-29,8.400,8.580,8.540,8.230,26971.28,2.40,8.684,8.625,8.426,34044.44,40669.17,30841.93,2.10
2013-04-01,8.500,8.800,8.700,8.450,36608.30,1.87,8.634,8.674,8.453,28535.41,43197.75,30321.27,2.86
2013-04-02,8.670,8.870,8.700,8.620,30825.73,0.00,8.608,8.689,8.477,28885.94,42558.15,30675.04,2.40
2013-04-03,8.680,8.750,8.620,8.540,20353.85,-0.92,8.580,8.691,8.494,27782.57,39449.66,30536.39,1.59
2013-04-08,8.460,8.460,8.350,8.260,20225.50,-3.13,8.582,8.681,8.494,26996.93,38160.27,30373.91,1.58
2013-04-09,8.350,8.520,8.490,8.340,15718.47,1.68,8.572,8.628,8.507,24746.37,29395.41,30374.04,1.23
2013-04-10,8.490,8.720,8.600,8.460,25319.34,1.30,8.552,8.593,8.523,22488.58,25511.99,31083.99,1.97
2013-04-11,8.600,8.700,8.560,8.450,20965.57,-0.47,8.524,8.566,8.544,20516.55,24701.24,31138.85,1.64
2013-04-12,8.540,8.660,8.600,8.500,13945.74,0.47,8.520,8.550,8.567,19234.92,23508.75,31328.30,1.09
2013-04-15,8.600,8.750,8.750,8.320,22465.37,1.74,8.600,8.591,8.591,19682.90,23339.92,31606.43,1.75
2013-04-16,8.640,8.850,8.810,8.630,33056.63,0.69,8.664,8.618,8.622,23150.53,23948.45,32308.81,2.58
2013-04-17,8.850,8.850,8.760,8.680,27689.95,-0.57,8.696,8.624,8.649,23624.65,23056.62,33127.18,2.16
2013-04-18,8.700,8.810,8.700,8.610,22170.44,-0.69,8.724,8.624,8.657,23865.63,22191.09,32374.62,1.73
2013-04-19,8.600,8.800,8.800,8.600,26686.54,1.15,8.764,8.642,8.667,26413.79,22824.36,31137.01,2.08
2013-04-22,8.740,8.750,8.720,8.660,20812.10,-0.91,8.758,8.679,8.680,26083.13,22883.02,30521.64,1.62
2013-04-23,8.720,8.720,8.470,8.400,20349.38,-2.87,8.690,8.677,8.653,23541.68,23346.11,26370.76,1.59
2013-04-24,8.490,8.590,8.550,8.310,13122.51,0.94,8.648,8.672,8.633,20628.19,22126.42,23819.21,1.02
2013-04-25,8.490,8.530,8.350,8.330,13678.46,-2.34,8.578,8.651,8.609,18929.80,21397.71,23049.48,1.07
2013-04-26,8.330,8.430,8.210,8.150,7043.83,-1.68,8.460,8.612,8.581,15001.26,20707.52,22108.13,0.55
2013-05-02,8.210,8.330,8.210,8.100,7424.08,0.00,8.358,8.558,8.575,12323.65,19203.39,21271.65,0.58
2013-05-03,8.200,8.430,8.330,8.200,8021.71,1.46,8.330,8.510,8.564,9858.12,16699.90,20324.17,0.63
2013-05-06,8.430,8.450,8.410,8.350,5625.68,0.96,8.302,8.475,8.550,8358.75,14493.47,18775.04,0.44
2013-05-07,8.410,8.510,8.460,8.400,7438.95,0.59,8.324,8.451,8.538,7110.85,13020.32,17605.70,0.58
2013-05-08,8.460,8.750,8.590,8.460,12872.20,1.54,8.400,8.430,8.536,8276.52,11638.89,17231.62,1.00
2013-05-09,8.570,8.630,8.490,8.450,9796.83,-1.16,8.456,8.407,8.543,8751.07,10537.36,16710.19,0.76
2013-05-10,8.430,8.610,8.610,8.370,10410.44,1.41,8.512,8.421,8.549,9228.82,9543.47,16444.79,0.81
2013-05-13,8.590,8.670,8.560,8.520,9064.07,-0.58,8.542,8.422,8.547,9916.50,9137.63,15632.02,0.71
2013-05-14,8.520,8.540,8.420,8.390,7472.08,-1.64,8.534,8.429,8.540,9923.12,8516.99,14957.35,0.58
2013-05-15,8.520,8.520,8.490,8.420,5480.07,0.83,8.514,8.457,8.535,8444.70,8360.61,14534.07,0.43
2013-05-16,8.500,8.720,8.720,8.410,21433.19,2.71,8.560,8.508,8.533,10771.97,9761.52,14482.46,1.67
2013-05-17,8.760,9.070,8.890,8.710,37311.96,1.95,8.616,8.564,8.537,16152.27,12690.55,14695.22,2.91
2013-05-20,8.890,9.070,8.920,8.820,35819.96,0.34,8.688,8.615,8.545,21503.45,15709.98,15101.72,2.79
2013-05-21,8.850,8.930,8.910,8.770,21848.04,-0.11,8.786,8.660,8.556,24378.64,17150.88,15085.60,1.70
2013-05-22,8.890,9.090,8.980,8.850,34638.86,0.79,8.884,8.699,8.565,30210.40,19327.55,15483.22,2.70
2013-05-23,8.990,9.150,8.820,8.800,26423.27,-1.78,8.904,8.732,8.570,31208.42,20990.19,15763.78,2.06
2013-05-24,8.800,8.910,8.780,8.680,17440.07,-0.45,8.882,8.749,8.585,27234.04,21693.16,15618.31,1.36
2013-05-27,8.750,8.820,8.780,8.640,18806.35,0.00,8.854,8.771,8.597,23831.32,22667.39,15902.51,1.47
2013-05-28,8.800,9.190,9.140,8.710,54508.92,4.10,8.900,8.843,8.636,30363.49,27371.07,17944.03,4.25
2013-05-29,9.150,9.290,9.080,9.000,38075.99,-0.66,8.920,8.902,8.680,31050.92,30630.66,19495.64,2.97
2013-05-30,9.050,9.080,8.970,8.850,25431.70,-1.21,8.950,8.927,8.718,30852.61,31030.51,20396.02,1.98
2013-05-31,8.980,9.040,8.940,8.900,15961.23,-0.33,8.982,8.932,8.748,30556.84,28895.44,20792.99,1.24
